"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"44I8H5SU","journalArticle","","Guess, J, A; Munger, K; Nagler, J; Tucker","How Accurate Are Survey Responses on Social Media and Politics?","POLITICAL COMMUNICATION","","","http://dx.doi.org/10.1080/10584609.2018.1504840","","How accurate are survey-based measures of social media use, in particular about political topics? We answer this question by linking original survey data collected during the U.S. 2016 election campaign with respondents' observed social media activity. We use supervised machine learning to classify whether these Twitter and Facebook account data are content related to politics. We then benchmark our survey measures on frequency of posting about politics and the number of political figures followed. We find that, on average, our self-reported survey measures tend to correlate with observed social media activity. At the same time, we also find a worrying amount of individual-level discrepancy and problems related to extreme outliers. Our recommendations are twofold. The first is for survey questions about social media use to provide respondents with options covering a wider range of activity, especially in the long tail. The second is for survey questions to include specific content and anchors defining what it means for a post to be about politics.","","2022-07-01T09:25:09Z","2022-07-01T09:25:09Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4292","","","","","","","",""
"UF3YXE4Y","journalArticle","","Carlson, JM, D; Montgomery","A Pairwise Comparison Framework for Fast, Flexible, and Reliable Human Coding of Political Texts","AMERICAN POLITICAL SCIENCE REVIEW","","","http://dx.doi.org/10.1017/S0003055417000302","","Scholars are increasingly utilizing online workforces to encode latent political concepts embedded in written or spoken records. In this letter, we build on past efforts by developing and validating a crowdsourced pairwise comparison framework for encoding political texts that combines the human ability to understand natural language with the ability of computers to aggregate data into reliable measures while ameliorating concerns about the biases and unreliability of non-expert human coders. We validate the method with advertisements for U.S. Senate candidates and with State Department reports on human rights. The framework we present is very general, and we provide free software to help applied researchers interact easily with online workforces to extract meaningful measures from texts.","","2022-07-01T09:25:09Z","2022-07-01T09:25:09Z","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\birkenls\Zotero\storage\M85G4HQD\Carlson - A Pairwise Comparison Framework for Fast, Flexible.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4292","","","","","","","",""
"AZIIFCJ8","journalArticle","","Nielsen, RA","Women's Authority in Patriarchal Social Movements: The Case of Female Salafi Preachers","AMERICAN JOURNAL OF POLITICAL SCIENCE","","","http://dx.doi.org/10.1111/ajps.12459","","How do women gain authority in the public sphere, especially in contexts where patriarchal norms are prevalent? I argue that the leaders of patriarchal social movements face pragmatic incentives to expand women's authority roles when seeking new movement members. Women authorities help patriarchal movements by making persuasive, identity-based arguments in favor of patriarchy that men cannot, and by reaching new audiences that men cannot. I support this argument by examining the rise of online female preachers in the Islamist Salafi movement, using interviews, Twitter analysis, and automated text analysis of 21,000 texts by 172 men and 43 women on the Salafi-oriented website saaid.net. To show the theory's generality, I also apply it to the contemporary white nationalist movement in the United States. The findings illustrate how movements that aggressively enforce traditional gender roles for participants can nevertheless increase female authority for pragmatic political reasons.","","2022-07-01T09:25:09Z","2022-07-01T09:25:09Z","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\birkenls\Zotero\storage\9A68B54S\Nielsen - Women's Authority in Patriarchal Social Movements.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4292","","","","","","","",""
"WHMBANFV","journalArticle","","Roberts, RA, ME; Stewart, BM; Nielsen","Adjusting for Confounding with Text Matching","AMERICAN JOURNAL OF POLITICAL SCIENCE","","","http://dx.doi.org/10.1111/ajps.12526","","We identify situations in which conditioning on text can address confounding in observational studies. We argue that a matching approach is particularly well-suited to this task, but existing matching methods are ill-equipped to handle high-dimensional text data. Our proposed solution is to estimate a low-dimensional summary of the text and condition on this summary via matching. We propose a method of text matching, topical inverse regression matching, that allows the analyst to match both on the topical content of confounding documents and the probability that each of these documents is treated. We validate our approach and illustrate the importance of conditioning on text to address confounding with two applications: the effect of perceptions of author gender on citation counts in the international relations literature and the effects of censorship on Chinese social media users.","","2022-07-01T09:25:09Z","2022-07-01T09:25:09Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4292","","","","","","","",""
"2ZEHBGLH","journalArticle","","Beauchamp, N","Predicting and Interpolating State-Level Polls Using Twitter Textual Data","AMERICAN JOURNAL OF POLITICAL SCIENCE","","","http://dx.doi.org/10.1111/ajps.12274","","Spatially or temporally dense polling remains both difficult and expensive using existing survey methods. In response, there have been increasing efforts to approximate various survey measures using social media, but most of these approaches remain methodologically flawed. To remedy these flaws, this article combines 1,200 state-level polls during the 2012 presidential campaign with over 100 million state-located political tweets; models the polls as a function of the Twitter text using a new linear regularization feature-selection method; and shows via out-of-sample testing that when properly modeled, the Twitter-based measures track and to some degree predict opinion polls, and can be extended to unpolled states and potentially substate regions and subday timescales. An examination of the most predictive textual features reveals the topics and events associated with opinion shifts, sheds light on more general theories of partisan difference in attention and information processing, and may be of use for real-time campaign strategy.","","2022-07-01T09:25:09Z","2022-07-01T09:25:09Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4293","","","","","","","",""
"HHBB4UDP","journalArticle","","Mueller, C, H; Rauh","Reading Between the Lines: Prediction of Political Violence Using Newspaper Text","AMERICAN POLITICAL SCIENCE REVIEW","","","http://dx.doi.org/10.1017/S0003055417000570","","This article provides a new methodology to predict armed conflict by using newspaper text. Through machine learning, vast quantities of newspaper text are reduced to interpretable topics. These topics are then used in panel regressions to predict the onset of conflict. We propose the use of the within-country variation of these topics to predict the timing of conflict. This allows us to avoid the tendency of predicting conflict only in countries where it occurred before. We show that the within-country variation of topics is a good predictor of conflict and becomes particularly useful when risk in previously peaceful countries arises. Two aspects seem to be responsible for these features. Topics provide depth because they consist of changing, long lists of terms that make them able to capture the changing context of conflict. At the same time, topics provide width because they are summaries of the full text, including stabilizing factors.","","2022-07-01T09:25:09Z","2022-07-01T09:25:09Z","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\birkenls\Zotero\storage\MZNS3GN7\Mueller - Reading Between the Lines Prediction of Political.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4293","","","","","","","",""
"QMLTUUKX","journalArticle","","Greene, JP, D; Cross","Exploring the Political Agenda of the European Parliament Using a Dynamic Topic Modeling Approach","POLITICAL ANALYSIS","","","http://dx.doi.org/10.1017/pan.2016.7","","This study analyzes the political agenda of the European Parliament (EP) plenary, how it has evolved over time, and the manner in which Members of the European Parliament (MEPs) have reacted to external and internal stimuli when making plenary speeches. To unveil the plenary agenda and detect latent themes in legislative speeches over time, MEP speech content is analyzed using a new dynamic topic modeling method based on two layers of Non-negative Matrix Factorization (NMF). This method is applied to a new corpus of all English language legislative speeches in the EP plenary from the period 1999 to 2014. Our findings suggest that two-layer NMF is a valuable alternative to existing dynamic topic modeling approaches found in the literature, and can unveil niche topics and associated vocabularies not captured by existing methods. Substantively, our findings suggest that the political agenda of the EP evolves significantly over time and reacts to exogenous events such as EU Treaty referenda and the emergence of the Euro Crisis. MEP contributions to the plenary agenda are also found to be impacted upon by voting behavior and the committee structure of the Parliament.","","2022-07-01T09:25:09Z","2022-07-01T09:25:09Z","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\birkenls\Zotero\storage\GQ7TMLQ6\Greene - Exploring the Political Agenda of the European Par.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4293","","","","","","","",""
"GXDKXCX5","journalArticle","","Guo, D, L; Su, C; Paik, S; Bhatia, V; Akavoor, VP; Gao, G; Betke, M; Wijaya","Proposing an Open-Sourced Tool for Computational Framing Analysis of Multilingual Data","DIGITAL JOURNALISM","","","http://dx.doi.org/10.1080/21670811.2022.2031241","","We propose a five-step computational framing analysis framework that researchers can use to analyze multilingual news data. The framework combines unsupervised and supervised machine learning and leverages a state-of-the-art multilingual deep learning model, which can significantly enhance frame prediction performance while requiring a considerably small sample of manual annotations. Most importantly, anyone can perform the proposed computational framing analysis using a free, open-sourced system, created by a team of communication scholars, computer scientists, web designers and web developers. Making advanced computational analysis available to researchers without a programming background to some degree bridges the digital divide within the communication research discipline in particular and the academic community in general.","","2022-07-01T09:25:09Z","2022-07-01T09:25:09Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4293","","","","","","","",""
"6WIPZWJ3","journalArticle","","Bail, M, CA; Brown, TW; Mann","Channeling Hearts and Minds: Advocacy Organizations, Cognitive-Emotional Currents, and Public Conversation","AMERICAN SOCIOLOGICAL REVIEW","","","http://dx.doi.org/10.1177/0003122417733673","","Do advocacy organizations stimulate public conversation about social problems by engaging in rational debate, or by appealing to emotions? We argue that rational and emotional styles of communication ebb and flow within public discussions about social problems due to the alternating influence of social contagion and saturation effects. These cognitive-emotional currents create an opportunity structure whereby advocacy organizations stimulate more conversation if they produce emotional messages after prolonged rational debate or vice versa. We test this hypothesis using automated text-analysis techniques that measure the frequency of cognitive and emotional language within two advocacy fields on Facebook over 1.5 years, and a web-based application that offered these organizations a complimentary audit of their social media outreach in return for sharing nonpublic data about themselves, their social media audiences, and the broader social context in which they interact. Time-series models reveal strong support for our hypothesis, controlling for 33 confounding factors measured by our Facebook application. We conclude by discussing the implications of our findings for future research on public deliberation, how social contagions relate to each other, and the emerging field of computational social science.","","2022-07-01T09:25:09Z","2022-07-01T09:25:09Z","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\birkenls\Zotero\storage\6L8V86G2\Bail - Channeling Hearts and Minds Advocacy Organization.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4293","","","","","","","",""
"7DIAX38M","journalArticle","","Gilardi, B, F; Shipan, CR; Wuest","Policy Diffusion: The Issue-Definition Stage","AMERICAN JOURNAL OF POLITICAL SCIENCE","","","http://dx.doi.org/10.1111/ajps.12521","","We put forward a new approach to studying issue definition within the context of policy diffusion. Most studies of policy diffusion-which is the process by which policymaking in one government affects policymaking in other governments-have focused on policy adoptions. We shift the focus to an important but neglected aspect of this process: the issue-definition stage. We use topic models to estimate how policies are framed during this stage and how these frames are predicted by prior policy adoptions. Focusing on smoking restriction in U.S. states, our analysis draws upon an original data set of over 52,000 paragraphs from newspapers covering 49 states between 1996 and 2013. We find that frames regarding the policy's concrete implications are predicted by prior adoptions in other states, whereas frames regarding its normative justifications are not. Our approach and findings open the way for a new perspective to studying policy diffusion in many different areas.","","2022-07-01T09:25:09Z","2022-07-01T09:25:09Z","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\birkenls\Zotero\storage\HW22G5UU\Gilardi - Policy Diffusion The Issue-Definition Stage.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4293","","","","","","","",""
"8QLTLA9P","journalArticle","","Lauderdale, A, BE; Herzog","Measuring Political Positions from Legislative Speech","POLITICAL ANALYSIS","","","http://dx.doi.org/10.1093/pan/mpw017","","Existing approaches to measuring political disagreement from text data perform poorly except when applied to narrowly selected texts discussing the same issues and written in the same style. We demonstrate the first viable approach for estimating legislator-specific scores from the entire speech corpus of a legislature, while also producing extensive information about the evolution of speech polarization and politically loaded language. In the Irish Dail, we show that the dominant dimension of speech variation is government-opposition, with ministers more extreme on this dimension than backbenchers, and a second dimension distinguishing between the establishment and anti-establishment opposition parties. In the U.S. Senate, we estimate a dimension that has moderate within-party correlations with scales based on roll-call votes and campaign donation patterns; however, we observe greater overlap across parties in speech positions than roll-call positions and partisan polarization in speeches varies more clearly in response to major political events.","","2022-07-01T09:25:09Z","2022-07-01T09:25:09Z","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\birkenls\Zotero\storage\H33G39IU\Lauderdale - Measuring Political Positions from Legislative Spe.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4293","","","","","","","",""
"9XNHUTCN","journalArticle","","Catalinac, A","Positioning under Alternative Electoral Systems: Evidence from Japanese Candidate Election Manifestos","AMERICAN POLITICAL SCIENCE REVIEW","","","http://dx.doi.org/10.1017/S0003055417000399","","We study a core question of interest in political science: Do candidates position themselves differently under different electoral systems and is their positioning in line with the expectations of spatial theories? We use validated estimates of candidate ideological positions derived from quantitative scaling of 7,497 Japanese-language election manifestos written by the near universe of candidates who competed in the eight House of Representatives elections held on either side of Japan's 1994 electoral reform. Leveraging variation before and after Japan's electoral reform, as well as within each electoral system, we find that candidates converge in single-member districts and diverge in multimember districts, and converge on copartisans when not faced with intraparty competition and diverge when they do. Our study helps to clarify debates about the effects of electoral systems on ideological polarization and party cohesion in Japan and more generally.","","2022-07-01T09:25:09Z","2022-07-01T09:25:09Z","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\birkenls\Zotero\storage\XEX5M865\Catalinac - Positioning under Alternative Electoral Systems E.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4293","","","","","","","",""
"RWL9ZBVF","journalArticle","","Meyer-Gutbrod, J, J; Woolley","New Conflicts in the Briefing Room: Using Sentiment Analysis to Evaluate Administration-press Relations from Clinton through Trump","POLITICAL COMMUNICATION","","","http://dx.doi.org/10.1080/10584609.2020.1763527","","Journalists have argued that the high levels of hostility between President Trump and numerous media outlets have marked a critical juncture in presidential-press relations. This perceived conflict challenges a key expectation of literatures on political media and the presidency: that functional interdependence will encourage presidential administrations to tolerate more aggressive media questioning in an effort to control media messages. We examine the interactions between U.S. presidential administrations and the White House press corps through thirty-five years of press briefing transcripts to assess the underpinnings of the current shift. We evaluate key hypotheses via a sentiment analysis using the NRC Emotional Lexicon. Generally, each side tends to reinforce, or mirror, positive and negative language of the counterparty during press briefings. However, we find a significant disjunction with the Trump Administration. Trump Administration representatives use negative language at higher rates than previous administrations and respond more sensitively to changes in press tone by decreasing positive language in response to press negativity. We discuss implications for the dynamic role of the media in shaping these changes.","","2022-07-01T09:25:09Z","2022-07-01T09:25:09Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4294","","","","","","","",""
"CNC8DTJP","journalArticle","","Broersma, F, M; Harbers","EXPLORING MACHINE LEARNING TO STUDY THE LONG-TERM TRANSFORMATION OF NEWS Digital newspaper archives, journalism history, and algorithmic transparency","DIGITAL JOURNALISM","","","http://dx.doi.org/10.1080/21670811.2018.1513337","","The labour-intensive nature of manual content analysis and the problematic accessibility of source material make quantitative analyses of news content still scarce in journalism history. However, the digitization of newspaper archives now allows for innovative digital methods for systematic longitudinal research beyond the scope of incidental case studies. We argue that supervised machine learning offers promising approaches to analyse abundant source material, ground analyses in big data, and map the structural transformation of journalistic discourse longitudinally. By automatically analysing form and style conventions, that reflect underlying professional norms and practices, the structure of news coverage can be studied more closely. However, automatically classifying latent and period-specific coding categories is highly complex. The structure of digital newspaper archives (e.g. segmentation, OCR) complicates this even more, while machine learning algorithms are often a black box. This paper shows how making classification processes transparent enables journalism scholars to employ these computational methods in a reliable and valid way. We illustrate this by focusing on the issues we encountered with automatically classifying news genres, an illuminating but particularly complex coding category. Ultimately, such an approach could foster a revision of journalism history, particularly the often hypothesized but understudied shift from opinion-based to fact-centred reporting.","","2022-07-01T09:25:09Z","2022-07-01T09:25:09Z","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\birkenls\Zotero\storage\R3J239TL\Broersma - EXPLORING MACHINE LEARNING TO STUDY THE LONG-TERM .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4294","","","","","","","",""
"DGZI8AY5","journalArticle","","Asbury-Kimmel, T, V; Chang, KC; McCabe, KT; Munger, K; Ventura","The Effect of Streaming Chat on Perceptions of Political Debates","JOURNAL OF COMMUNICATION","","","http://dx.doi.org/10.1093/joc/jqab041","","Broadcast media consumption is becoming more social. Many online video livestreams come with embedded livestreaming chatboxes, uniting the on-screen and social components. We investigate how streaming chat shapes perceptions of political events. We conducted a field experiment during the September 2019 Democratic Primary Debate where subjects were assigned to view the debate with or without streaming chat. We use text analyses to characterize the frequency, toxicity, and tone of comments in the chat. Our experimental findings indicate that Democratic subjects assigned to the Facebook (social) chat condition reported lower affect toward Democrats and a worse viewing experience, aligned with the toxic and overwhelming nature of the chat. The polarity of candidate-directed comments also influenced candidate evaluations and perceived performance in the polls. This suggests that consumers of mass media will be both more immediately affected by social feedback and likely to make inferences about the experiences of their fellow consumers.","","2022-07-01T09:25:09Z","2022-07-01T09:25:09Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4294","","","","","","","",""
"KRX4SS6C","journalArticle","","Temporao, JM, M; Vande Kerckhove, C; van der Linden, C; Dufresne, Y; Hendrickx","Ideological Scaling of Social Media Users: A Dynamic Lexicon Approach","POLITICAL ANALYSIS","","","http://dx.doi.org/10.1017/pan.2018.30","","Words matter in politics. The rhetoric that political elites employ structures civic discourse. The emergence of social media platforms as a medium of politics has enabled ordinary citizens to express their ideological inclinations by adopting the lexicon of political elites. This avails to researchers a rich new source of data in the study of political ideology. However, existing ideological text-scaling methods fail to produce meaningful inferences when applied to the short, informal style of textual content that is characteristic of social media platforms such as Twitter. This paper introduces the first viable approach to the estimation of individual-level ideological positions derived from social media content. This method allows us to position social media users-be they political elites, parties, or citizens-along a shared ideological dimension. We validate the proposed method by demonstrating correlation with existing measures of ideology across various political contexts and multiple languages. We further demonstrate the ability of ideological estimates to capture derivative signal by predicting out-of-sample, individual-level voting intentions. We posit that social media data can, when properly modeled, better capture derivative signal than discrete scales used in more traditional survey instruments.","","2022-07-01T09:25:09Z","2022-07-01T09:25:09Z","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\birkenls\Zotero\storage\9EMAGEQK\Temporao - Ideological Scaling of Social Media Users A Dynam.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4294","","","","","","","",""
"ULV35F58","journalArticle","","Anastasopoulos, AM, LJ; Bertelli","Understanding Delegation Through Machine Learning: A Method and Application to the European Union","AMERICAN POLITICAL SCIENCE REVIEW","","","http://dx.doi.org/10.1017/S0003055419000522","","Delegation of powers represents a grant of authority by politicians to one or more agents whose powers are determined by the conditions in enabling statutes. Extant empirical studies of this problem have relied on labor-intensive content analysis that ultimately restricts our knowledge of how delegation has responded to politics and institutional change in recent years. We present a machine learning approach to the empirical estimation of authority and constraint in European Union (EU) legislation, and demonstrate its ability to accurately generate the same discretionary measures used in an original study directly using all EU directives and regulations enacted between 1958-2017. We assess validity by training our classifier on a random sample of only 10% of hand-coded provisions and replicating an important substantive finding. While our principal interest lies in delegation, our method is extensible to any context in which human coding has been profitably produced.","","2022-07-01T09:25:09Z","2022-07-01T09:25:09Z","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\birkenls\Zotero\storage\CFQIETKX\Anastasopoulos - Understanding Delegation Through Machine Learning.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4294","","","","","","","",""
"W2VLJVSA","journalArticle","","Van der Velden, B, M; Schumacher, G; Vis","Living in the Past or Living in the Future? Analyzing Parties' Platform Change In Between Elections,The Netherlands 1997-2014","POLITICAL COMMUNICATION","","","http://dx.doi.org/10.1080/10584609.2017.1384771","","Do parties change their platform in anticipation of electoral losses? Or do parties respond to experienced losses at the previous election? These questions relate to two mechanisms to align public opinion with party platforms: (1) rational anticipation, and (2) electoral performance. While extant work empirically tested, and found support for, the latter mechanism, the effect of rational anticipation has not been put to an empirical test yet. We contribute to the literature on party platform change by theorizing and assessing how party performance motivates parties to change their platform in-between elections. We built a new and unique dataset of >20,000 press releases issued by 15 Dutch national political parties that were in parliament between 1997 and 2014. Utilizing automated text analysis (topic modeling) to measure parties' platform change, we show that electoral defeat motivates party platform change in-between elections. In line with existing findings, we demonstrate that parties are backward-looking.","","2022-07-01T09:25:09Z","2022-07-01T09:25:09Z","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\birkenls\Zotero\storage\NMM8C7AZ\Van der Velden - Living in the Past or Living in the Future Analyz.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4294","","","","","","","",""
"V7CXDVQA","journalArticle","","Hassler, J, J; Kumpel, AS; Keller","Instagram and political campaigning in the 2017 German federal election. A quantitative content analysis of German top politicians' and parliamentary parties' posts","INFORMATION COMMUNICATION & SOCIETY","","","http://dx.doi.org/10.1080/1369118X.2021.1954974","","This article compares the communication strategies of party and candidate accounts on Instagram during the 2017 German federal election. Building upon previous research, we conceptualize how the digital architecture of the platform determines its communication norms and how the actual communication practices implemented by parties and candidates follow or violate these norms. Therefore, we analyze how Instagram is used to implement different campaign strategies, focusing on (1) the use of network-related Instagram features-like Hashtags-, (2) text-integrated images, (3) dominant visual themes, (4) visual personalization, and (5) the addressing of policy issues. Since Germany's voting system rewards both candidate- and party-focused campaigning, the country is an ideal case study for an appropriate comparison of party and candidate accounts. We conducted a quantitative content analysis of all 581 posts published on party and candidate accounts during the four weeks before the election. The results suggest that parties and candidates used complementary communication strategies instead of relying on a single tactic. We are able showing that parties in parts strategically violated Instagram's communication norms to convey hard-to-visualize policy messages while candidates prefered to post professional personalized posts. The presented findings provide a starting point for future studies on the perceptions and behavioral outcomes of different campaign strategies.","","2022-07-01T09:25:09Z","2022-07-01T09:25:09Z","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\birkenls\Zotero\storage\URB97A2C\Hassler - Instagram and political campaigning in the 2017 Ge.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4294","","","","","","","",""
"HBXWM95F","journalArticle","","Rauh, C","Validating a sentiment dictionary for German political language-a workbench note","JOURNAL OF INFORMATION TECHNOLOGY & POLITICS","","","http://dx.doi.org/10.1080/19331681.2018.1485608","","Automated sentiment scoring offers relevant empirical information for many political science applications. However, apart from English language resources, validated dictionaries are rare. This note introduces a German sentiment dictionary and assesses its performance against human intuition in parliamentary speeches, party manifestos, and media coverage. The tool published with this note is indeed able to discriminate positive and negative political language. But the validation exercises indicate that positive language is easier to detect than negative language, while the scores are numerically biased to zero. This warrants caution when interpreting sentiment scores as interval or even ratio scales in applied research.","","2022-07-01T09:25:10Z","2022-07-01T09:25:10Z","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\birkenls\Zotero\storage\6DJVTFU6\Rauh - Validating a sentiment dictionary for German polit.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4295","","","","","","","",""
"WQ7XJPTB","journalArticle","","Xu, L, Z; Laffidy, M; Ellis","Clickbait for climate change: comparing emotions in headlines and full-texts and their engagement","INFORMATION COMMUNICATION & SOCIETY","","","http://dx.doi.org/10.1080/1369118X.2022.2050416","","Anthropogenic climate change remains a polarizing topic. As most social media users share articles solely relying on the headline, this raises the question of how emerging digital media reporting - especially in the headlines - shapes the perception of climate change issues and engages audiences. Guided by the dual-systems emotion model and discrete-emotions model, this study compared emotion words used in headlines versus full text among climate change articles and their social media engagement, using computational methods. Findings suggested that climate change support headlines were more likely to use fear words while denial headlines were significantly more likely to contain emotion words, negatively-valenced words, as well as words for anger, anticipation, disgust, sadness, and surprise. Regarding the full text, denial articles were more likely to contain emotion words, negatively-valenced words, and many discrete emotions related words than support articles. A denial article's engagement was predicted by the total number of emotion words contained in its headline, whereas a support article's engagement was predicted by negatively-valenced words and words for fear used in its headline. Emotions contained in the full text did not predict support and -denial articles' engagement. Findings provide practical guidance on how to increase the engagement level of climate change articles.","","2022-07-01T09:25:10Z","2022-07-01T09:25:10Z","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\birkenls\Zotero\storage\75R9EAUC\Xu - Clickbait for climate change comparing emotions i.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4295","","","","","","","",""
"UN99BGUY","journalArticle","","Sieberer, WC, U; Meissner, P; Keh, JF; Muller","Mapping and Explaining Parliamentary Rule Changes in Europe: A Research Program","LEGISLATIVE STUDIES QUARTERLY","","","http://dx.doi.org/10.1111/lsq.12106","","We outline a comprehensive research program on institutional reforms in European parliaments. Original data show that parliamentary rules in Western European parliaments have been changed frequently and massively during the period from 1945 to 2010 suggesting that actors use institutional reforms as a distinct strategy to pursue their substantive goals. We discuss how institutional instability affects existing theoretical and empirical arguments about institutional effects. Furthermore, we present four ideal-typical approaches to analyzing rule changes, present new software tools for identifying and coding changes in large text corpora, and demonstrate their usefulness for valid measurement of the overall change between subsequent text versions.","","2022-07-01T09:25:10Z","2022-07-01T09:25:10Z","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\birkenls\Zotero\storage\VZMVK9PJ\Sieberer - Mapping and Explaining Parliamentary Rule Changes .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4295","","","","","","","",""
"IG23HGX7","journalArticle","","Connor, L, BT; Doan","Government and corporate surveillance: moral discourse on privacy in the civil sphere","INFORMATION COMMUNICATION & SOCIETY","","","http://dx.doi.org/10.1080/1369118X.2019.1629693","","Government-based and corporate-based surveillance have regularly been accused of violating personal privacy, an elemental right in a democratic society. In this comparative study, we examine how the institutional actor behind the privacy violation affects discourse surrounding the violations. Looking at newspaper and blog coverage surrounding two similar invasions of privacy - the NSA espionage programs that Edward Snowden brought to light alongside Verizon and other corporations' use of a tracking code called a supercookie - we show key differences in the how media reactions to the topic are discursively constructed. Our findings show more moral polarization surrounding the characterization of the NSA and the perceived threat of their actions compared to media coverage on supercookies. These findings contribute to a deeper understanding of how neoliberal techniques of governance shift social perceptions of institutional actors and the potential harm they might produce in society.","","2022-07-01T09:25:10Z","2022-07-01T09:25:10Z","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\birkenls\Zotero\storage\YSQP94HI\Connor - Government and corporate surveillance moral disco.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4295","","","","","","","",""
