"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"7CW8AMCL","journalArticle","2022","Maier, Daniel; Baden, Christian; Stoltenberg, Daniela; De Vries-Kedem, Maya; Waldherr, Annie","Machine Translation Vs. Multilingual Dictionaries Assessing Two Strategies for the Topic Modeling of Multilingual Text Collections","Communication Methods and Measures","","1931-2458, 1931-2466","10.1080/19312458.2021.1955845","https://www.tandfonline.com/doi/full/10.1080/19312458.2021.1955845","","2022-01-02","2022-07-04 14:49:43","2022-07-04 14:49:43","2022-07-04 14:48:55","19-38","","1","16","","Communication Methods and Measures","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\birkenls\Zotero\storage\NFSTRDUL\Maier et al. - 2022 - Machine Translation Vs. Multilingual Dictionaries .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JWZ49Q3C","journalArticle","2021","Erlich, Aaron; Dantas, Stefano G.; Bagozzi, Benjamin E.; Berliner, Daniel; Palmer-Rubin, Brian","Multi-Label Prediction for Political Text-as-Data","Political Analysis","","1047-1987, 1476-4989","10.1017/pan.2021.15","https://www.cambridge.org/core/product/identifier/S1047198721000152/type/journal_article","Abstract             Political scientists increasingly use supervised machine learning to code multiple relevant labels from a single set of texts. The current “best practice” of individually applying supervised machine learning to each label ignores information on inter-label association(s), and is likely to under-perform as a result. We introduce multi-label prediction as a solution to this problem. After reviewing the multi-label prediction framework, we apply it to code multiple features of (i) access to information requests made to the Mexican government and (ii) country-year human rights reports. We find that multi-label prediction outperforms standard supervised learning approaches, even in instances where the correlations among one’s multiple labels are low.","2021-06-14","2022-07-04 14:49:44","2022-07-04 14:49:44","2022-07-04 14:48:55","1-18","","","","","Polit. Anal.","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\birkenls\Zotero\storage\9M7DGTBI\Erlich et al. - 2021 - Multi-Label Prediction for Political Text-as-Data.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P7KA2M73","journalArticle","2022","Schub, Robert","Informing the Leader: Bureaucracies and International Crises","American Political Science Review","","0003-0554, 1537-5943","10.1017/S0003055422000168","https://www.cambridge.org/core/product/identifier/S0003055422000168/type/journal_article","Whether international crises end in conflict frequently depends on the information that leaders possess. To better explain how leaders acquire information, I develop and test an informational theory of bureaucracies during crises. Time-constrained leaders delegate information collection to advisers who lead bureaucracies. A division of labor between bureaucracies breeds comparative specialization among advisers. Some emphasize information on adversaries’ political attributes, which are harder to assess; others stress military attributes, which are easier to assess. Bureaucratic role thus affects the content and uncertainty that advisers provide. I use automated and qualitative coding to measure adviser input in 5,400 texts from US Cold War crises. As hypothesized, advisers’ positions affect the information and uncertainty they convey but not the policies they promote as canonical theories suggest. For individuals advising leaders during crises, what you know depends on where you sit. Consequently, the information leaders possess hinges on which bureaucracies have their attention.","2022-03-30","2022-07-04 14:49:45","2022-07-04 14:49:45","2022-07-04 14:48:55","1-17","","","","","Am Polit Sci Rev","Informing the Leader","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\birkenls\Zotero\storage\8J32MS98\Schub - 2022 - Informing the Leader Bureaucracies and Internatio.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7WZJTS59","journalArticle","2021","Eisele, Olga; Litvyak, Olga; Brändle, Verena K.; Balluff, Paul; Fischeneder, Andreas; Sotirakou, Catherine; Syed Ali, Pamina; Boomgaarden, Hajo G.","An Emotional Rally: Exploring Commenters’ Responses to Online News Coverage of the COVID-19 Crisis in Austria","Digital Journalism","","2167-0811, 2167-082X","10.1080/21670811.2021.2004552","https://www.tandfonline.com/doi/full/10.1080/21670811.2021.2004552","","2021-12-01","2022-07-04 14:49:46","2022-07-04 14:49:46","2022-07-04 14:48:55","1-24","","","","","Digital Journalism","An Emotional Rally","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\birkenls\Zotero\storage\M9PGGVUK\Eisele et al. - 2021 - An Emotional Rally Exploring Commenters’ Response.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8QZQXYSY","journalArticle","2021","Dun, Lindsay; Soroka, Stuart; Wlezien, Christopher","Dictionaries, Supervised Learning, and Media Coverage of Public Policy","Political Communication","","1058-4609, 1091-7675","10.1080/10584609.2020.1763529","https://www.tandfonline.com/doi/full/10.1080/10584609.2020.1763529","","2021-03-15","2022-07-04 14:49:46","2022-07-04 14:49:46","2022-07-04 14:48:55","140-158","","1-2","38","","Political Communication","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CR8MW4PX","journalArticle","2021","Chang, Charles","Information Credibility under Authoritarian Rule: Evidence from China","Political Communication","","1058-4609, 1091-7675","10.1080/10584609.2021.1901806","https://www.tandfonline.com/doi/full/10.1080/10584609.2021.1901806","","2021-11-02","2022-07-04 14:49:47","2022-07-04 14:49:47","2022-07-04 14:48:55","793-813","","6","38","","Political Communication","Information Credibility under Authoritarian Rule","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PWUUQ24Q","journalArticle","2022","Ji, Chengyuan; Liu, Hanzhang","State as Salesman: International Economic Engagement and Foreign News Coverage in China","Political Communication","","1058-4609, 1091-7675","10.1080/10584609.2021.1960451","https://www.tandfonline.com/doi/full/10.1080/10584609.2021.1960451","","2022-01-02","2022-07-04 14:49:47","2022-07-04 14:49:47","2022-07-04 14:48:55","122-145","","1","39","","Political Communication","State as Salesman","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E7JM5P9J","journalArticle","2019","Reber, Ueli","Overcoming Language Barriers: Assessing the Potential of Machine Translation and Topic Modeling for the Comparative Analysis of Multilingual Text Corpora","Communication Methods and Measures","","1931-2458, 1931-2466","10.1080/19312458.2018.1555798","https://www.tandfonline.com/doi/full/10.1080/19312458.2018.1555798","","2019-04-03","2022-07-04 14:49:48","2022-07-04 14:49:48","2022-07-04 14:48:55","102-125","","2","13","","Communication Methods and Measures","Overcoming Language Barriers","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\birkenls\Zotero\storage\6HLYV78Y\Reber - 2019 - Overcoming Language Barriers Assessing the Potent.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8F66DANA","journalArticle","2020","Amsalem, Eran; Fogel-Dror, Yair; Shenhav, Shaul R.; Sheafer, Tamir","Fine-Grained Analysis of Diversity Levels in the News","Communication Methods and Measures","","1931-2458, 1931-2466","10.1080/19312458.2020.1825659","https://www.tandfonline.com/doi/full/10.1080/19312458.2020.1825659","","2020-10-01","2022-07-04 14:49:48","2022-07-04 14:49:48","2022-07-04 14:48:55","266-284","","4","14","","Communication Methods and Measures","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4W3IVAVV","journalArticle","2018","Rudkowsky, Elena; Haselmayer, Martin; Wastian, Matthias; Jenny, Marcelo; Emrich, Štefan; Sedlmair, Michael","More than Bags of Words: Sentiment Analysis with Word Embeddings","Communication Methods and Measures","","1931-2458, 1931-2466","10.1080/19312458.2018.1455817","https://www.tandfonline.com/doi/full/10.1080/19312458.2018.1455817","","2018-04-03","2022-07-04 14:49:49","2022-07-04 14:49:49","2022-07-04 14:48:55","140-157","","2-3","12","","Communication Methods and Measures","More than Bags of Words","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\birkenls\Zotero\storage\B5HKY7CI\Rudkowsky et al. - 2018 - More than Bags of Words Sentiment Analysis with W.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RWLFX8KW","journalArticle","2020","Bustikova, Lenka; Siroky, David S.; Alashri, Saud; Alzahrani, Sultan","Predicting Partisan Responsiveness: A Probabilistic Text Mining Time-Series Approach","Political Analysis","","1047-1987, 1476-4989","10.1017/pan.2019.18","https://www.cambridge.org/core/product/identifier/S1047198719000184/type/journal_article","When do parties respond to their political rivals and when do they ignore them? This article presents a new computational framework to detect, analyze and predict partisan responsiveness by showing when parties on opposite poles of the political spectrum react to each other’s agendas and thereby contribute to polarization. Once spikes in responsiveness are detected and categorized using latent Dirichlet allocation, we utilize the terms that comprise the topics, together with a gradient descent solver, to assess the classifier’s predictive accuracy. Using 10,597 documents from the official websites of radical right and ethnic political parties in Slovakia (2004–2014), the analysis predicts which political issues will elicit partisan reactions, and which will be ignored, with an accuracy of 83% (F-measure) and outperforms both Random Forest and Naive Bayes classifiers. Subject matter experts validate the approach and interpret the results.","2020-01","2022-07-04 14:49:50","2022-07-04 14:49:50","2022-07-04 14:48:55","47-64","","1","28","","Polit. Anal.","Predicting Partisan Responsiveness","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MH7XD55P","journalArticle","2017","Lind, Fabienne; Gruber, Maria; Boomgaarden, Hajo G.","Content Analysis by the Crowd: Assessing the Usability of Crowdsourcing for Coding Latent Constructs","Communication Methods and Measures","","1931-2458, 1931-2466","10.1080/19312458.2017.1317338","https://www.tandfonline.com/doi/full/10.1080/19312458.2017.1317338","","2017-07-03","2022-07-04 14:49:50","2022-07-04 14:49:50","2022-07-04 14:48:55","191-209","","3","11","","Communication Methods and Measures","Content Analysis by the Crowd","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\birkenls\Zotero\storage\7MLSAC4R\Lind et al. - 2017 - Content Analysis by the Crowd Assessing the Usabi.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EAMEY8XP","journalArticle","2021","Osnabrügge, Moritz; Ash, Elliott; Morelli, Massimo","Cross-Domain Topic Classification for Political Texts","Political Analysis","","1047-1987, 1476-4989","10.1017/pan.2021.37","https://www.cambridge.org/core/product/identifier/S1047198721000371/type/journal_article","Abstract             We introduce and assess the use of supervised learning in cross-domain topic classification. In this approach, an algorithm learns to classify topics in a labeled source corpus and then extrapolates topics in an unlabeled target corpus from another domain. The ability to use existing training data makes this method significantly more efficient than within-domain supervised learning. It also has three advantages over unsupervised topic models: the method can be more specifically targeted to a research question and the resulting topics are easier to validate and interpret. We demonstrate the method using the case of labeled party platforms (source corpus) and unlabeled parliamentary speeches (target corpus). In addition to the standard within-domain error metrics, we further validate the cross-domain performance by labeling a subset of target-corpus documents. We find that the classifier accurately assigns topics in the parliamentary speeches, although accuracy varies substantially by topic. We also propose tools diagnosing cross-domain classification. To illustrate the usefulness of the method, we present two case studies on how electoral rules and the gender of parliamentarians influence the choice of speech topics.","2021-10-21","2022-07-04 14:49:52","2022-07-04 14:49:52","2022-07-04 14:48:55","1-22","","","","","Polit. Anal.","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\birkenls\Zotero\storage\KQE4IX66\Osnabrügge et al. - 2021 - Cross-Domain Topic Classification for Political Te.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IBSD4P27","journalArticle","2021","van Atteveldt, Wouter; van der Velden, Mariken A. C. G.; Boukes, Mark","The Validity of Sentiment Analysis: Comparing Manual Annotation, Crowd-Coding, Dictionary Approaches, and Machine Learning Algorithms","Communication Methods and Measures","","1931-2458, 1931-2466","10.1080/19312458.2020.1869198","https://www.tandfonline.com/doi/full/10.1080/19312458.2020.1869198","","2021-04-03","2022-07-04 14:49:53","2022-07-04 14:49:53","2022-07-04 14:48:55","121-140","","2","15","","Communication Methods and Measures","The Validity of Sentiment Analysis","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\birkenls\Zotero\storage\JTMTQKDK\van Atteveldt et al. - 2021 - The Validity of Sentiment Analysis Comparing Manu.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JUFI3RGK","journalArticle","2019","Kapidzic, Sanja; Neuberger, Christoph; Stieglitz, Stefan; Mirbabaie, Milad","Interaction and Influence on Twitter: Comparing the discourse relationships between user types on five topics","Digital Journalism","","2167-0811, 2167-082X","10.1080/21670811.2018.1522962","https://www.tandfonline.com/doi/full/10.1080/21670811.2018.1522962","","2019-02-07","2022-07-04 14:49:54","2022-07-04 14:49:54","2022-07-04 14:48:55","251-272","","2","7","","Digital Journalism","Interaction and Influence on Twitter","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BJ7QXLKE","journalArticle","2021","Nicholls, Tom; Culpepper, Pepper D.","Computational Identification of Media Frames: Strengths, Weaknesses, and Opportunities","Political Communication","","1058-4609, 1091-7675","10.1080/10584609.2020.1812777","https://www.tandfonline.com/doi/full/10.1080/10584609.2020.1812777","","2021-03-15","2022-07-04 14:49:55","2022-07-04 14:49:55","2022-07-04 14:48:55","159-181","","1-2","38","","Political Communication","Computational Identification of Media Frames","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\birkenls\Zotero\storage\BB625LKE\Nicholls and Culpepper - 2021 - Computational Identification of Media Frames Stre.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7FRQ5P79","journalArticle","2021","Dobbrick, Timo; Jakob, Julia; Chan, Chung-Hong; Wessler, Hartmut","Enhancing Theory-Informed Dictionary Approaches with “Glass-box” Machine Learning: The Case of Integrative Complexity in Social Media Comments","Communication Methods and Measures","","1931-2458, 1931-2466","10.1080/19312458.2021.1999913","https://www.tandfonline.com/doi/full/10.1080/19312458.2021.1999913","","2021-11-17","2022-07-04 14:49:55","2022-07-04 14:49:55","2022-07-04 14:48:55","1-18","","","","","Communication Methods and Measures","Enhancing Theory-Informed Dictionary Approaches with “Glass-box” Machine Learning","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\birkenls\Zotero\storage\44NLF8ZM\Dobbrick et al. - 2021 - Enhancing Theory-Informed Dictionary Approaches wi.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XEBAKN8G","journalArticle","2015","Lucas, Christopher; Nielsen, Richard A.; Roberts, Margaret E.; Stewart, Brandon M.; Storer, Alex; Tingley, Dustin","Computer-Assisted Text Analysis for Comparative Politics","Political Analysis","","1047-1987, 1476-4989","10.1093/pan/mpu019","https://www.cambridge.org/core/product/identifier/S1047198700011736/type/journal_article","Recent advances in research tools for the systematic analysis of textual data are enabling exciting new research throughout the social sciences. For comparative politics, scholars who are often interested in non-English and possibly multilingual textual datasets, these advances may be difficult to access. This article discusses practical issues that arise in the processing, management, translation, and analysis of textual data with a particular focus on how procedures differ across languages. These procedures are combined in two applied examples of automated text analysis using the recently introduced Structural Topic Model. We also show how the model can be used to analyze data that have been translated into a single language via machine translation tools. All the methods we describe here are implemented in open-source software packages available from the authors.","2015","2022-07-04 14:49:56","2022-07-04 14:49:56","2022-07-04 14:48:55","254-277","","2","23","","Polit. anal.","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\birkenls\Zotero\storage\N3GYHHPG\Lucas et al. - 2015 - Computer-Assisted Text Analysis for Comparative Po.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C5NSHQHT","journalArticle","2015","Benkler, Yochai; Roberts, Hal; Faris, Robert; Solow-Niederman, Alicia; Etling, Bruce","Social Mobilization and the Networked Public Sphere: Mapping the SOPA-PIPA Debate","Political Communication","","1058-4609, 1091-7675","10.1080/10584609.2014.986349","http://www.tandfonline.com/doi/full/10.1080/10584609.2014.986349","","2015-10-02","2022-07-04 14:49:58","2022-07-04 14:49:58","2022-07-04 14:48:55","594-624","","4","32","","Political Communication","Social Mobilization and the Networked Public Sphere","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"33HD7377","journalArticle","2018","Stier, Sebastian; Bleier, Arnim; Lietz, Haiko; Strohmaier, Markus","Election Campaigning on Social Media: Politicians, Audiences, and the Mediation of Political Communication on Facebook and Twitter","Political Communication","","1058-4609, 1091-7675","10.1080/10584609.2017.1334728","https://www.tandfonline.com/doi/full/10.1080/10584609.2017.1334728","","2018-01-02","2022-07-04 14:49:59","2022-07-04 14:49:59","2022-07-04 14:48:56","50-74","","1","35","","Political Communication","Election Campaigning on Social Media","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\birkenls\Zotero\storage\Q62M5LE4\Stier et al. - 2018 - Election Campaigning on Social Media Politicians,.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XIX45VVT","journalArticle","2021","Watanabe, Kohei","Latent Semantic Scaling: A Semisupervised Text Analysis Technique for New Domains and Languages","Communication Methods and Measures","","1931-2458, 1931-2466","10.1080/19312458.2020.1832976","https://www.tandfonline.com/doi/full/10.1080/19312458.2020.1832976","","2021-04-03","2022-07-04 14:50:00","2022-07-04 14:50:00","2022-07-04 14:48:56","81-102","","2","15","","Communication Methods and Measures","Latent Semantic Scaling","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\birkenls\Zotero\storage\U5B76PA2\Watanabe - 2021 - Latent Semantic Scaling A Semisupervised Text Ana.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UNJMJ9YJ","journalArticle","2021","Haim, Mario; Karlsson, Michael; Ferrer-Conill, Raul; Kammer, Aske; Elgesem, Dag; Sjøvaag, Helle","You Should Read This Study! It Investigates Scandinavian Social Media Logics ☝","Digital Journalism","","2167-0811, 2167-082X","10.1080/21670811.2021.1886861","https://www.tandfonline.com/doi/full/10.1080/21670811.2021.1886861","","2021-04-21","2022-07-04 14:50:00","2022-07-04 14:50:00","2022-07-04 14:48:56","406-426","","4","9","","Digital Journalism","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T4BRZRIW","journalArticle","2018","Tesler, Michael","Elite Domination of Public Doubts About Climate Change (Not Evolution)","Political Communication","","1058-4609, 1091-7675","10.1080/10584609.2017.1380092","https://www.tandfonline.com/doi/full/10.1080/10584609.2017.1380092","","2018-04-03","2022-07-04 14:50:01","2022-07-04 14:50:01","2022-07-04 14:48:56","306-326","","2","35","","Political Communication","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B934ADUQ","journalArticle","2015","Bond, Robert; Messing, Solomon","Quantifying Social Media’s Political Space: Estimating Ideology from Publicly Revealed Preferences on Facebook","American Political Science Review","","0003-0554, 1537-5943","10.1017/S0003055414000525","https://www.cambridge.org/core/product/identifier/S0003055414000525/type/journal_article","We demonstrate that social media data represent a useful resource for testing models of legislative and individual-level political behavior and attitudes. First, we develop a model to estimate the ideology of politicians and their supporters using social media data on individual citizens’ endorsements of political figures. Our measure allows us to place politicians and more than 6 million citizens who are active in social media on the same metric. We validate the ideological estimates that result from the scaling process by showing they correlate highly with existing measures of ideology from Congress, and with individual-level self-reported political views. Finally, we use these measures to study the relationship between ideology and age, social relationships and ideology, and the relationship between friend ideology and turnout.","2015-02","2022-07-04 14:50:02","2022-07-04 14:50:02","2022-07-04 14:48:56","62-78","","1","109","","Am Polit Sci Rev","Quantifying Social Media’s Political Space","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\birkenls\Zotero\storage\CVTQYYEY\Bond and Messing - 2015 - Quantifying Social Media’s Political Space Estima.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WU33IUFE","journalArticle","2022","Jürgens, Pascal; Stark, Birgit","Mapping Exposure Diversity: The Divergent Effects of Algorithmic Curation on News Consumption","Journal of Communication","","0021-9916, 1460-2466","10.1093/joc/jqac009","https://academic.oup.com/joc/article/72/3/322/6549217","Abstract             Diversity is a crucial precondition for a democratic public discourse. In today’s high-choice media environments, exposure to diverse news is largely determined by individuals’ personal selection. Yet these decisions are increasingly shaped by online platforms, whose curation mechanisms may serve to expand or contract the diversity of encountered content. In a major extension of existing research, we show that positive short-term effects of platforms mask detrimental long-term effects. Drawing on a four-month tracking dataset and a comprehensive content analysis covering the online news consumption of over 10,000 German citizens, we demonstrate that even though short-term usage of platforms uniformly increases exposure diversity, long-term reliance can lead to decreases. In addition, platforms vary in their influences: News aggregators are beneficial to exposure diversity, while Twitter and search engines have a limiting effect; Facebook offers no significant influence.","2022-06-01","2022-07-04 14:50:02","2022-07-04 14:50:02","2022-07-04 14:48:57","322-344","","3","72","","","Mapping Exposure Diversity","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZALDH8TT","journalArticle","2022","Cochrane, Christopher; Rheault, Ludovic; Godbout, Jean-François; Whyte, Tanya; Wong, Michael W.-C.; Borwein, Sophie","The Automatic Analysis of Emotion in Political Speech Based on Transcripts","Political Communication","","1058-4609, 1091-7675","10.1080/10584609.2021.1952497","https://www.tandfonline.com/doi/full/10.1080/10584609.2021.1952497","","2022-01-02","2022-07-04 14:50:03","2022-07-04 14:50:03","2022-07-04 14:48:57","98-121","","1","39","","Political Communication","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RUKHG2EU","journalArticle","2022","Dwidar, Maraam A.","Coalitional Lobbying and Intersectional Representation in American Rulemaking","American Political Science Review","","0003-0554, 1537-5943","10.1017/S0003055421000794","https://www.cambridge.org/core/product/identifier/S0003055421000794/type/journal_article","Interest groups representing the marginalized regularly neglect advocacy on behalf of their most vulnerable constituents—those with intersectional disadvantage. Yet, they claim that such advocacy is central to their missions. I argue that interest groups representing women, people of color, Native nations, and the poor strategically conduct intersectional advocacy through coalitional lobbying. I test this claim using a new dataset of cosignature patterns within public comments on proposed federal agency rules submitted by a set of such groups between 2004 and 2014. I find that these groups are significantly more likely to pursue intersectional advocacy in coalitions but that coalition work, alone, does not relate to influential intersectional advocacy. Rather, it is particular coalition characteristics, including organizational diversity and financial capacity, that predict such influence. I conclude that collaborative lobbying is an effective tactic for mediating representational bias in interest group advocacy and promoting more pluralistic administrative policy making.","2022-02","2022-07-04 14:50:03","2022-07-04 14:50:03","2022-07-04 14:48:57","301-321","","1","116","","Am Polit Sci Rev","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3B47GQKD","journalArticle","2019","Bruinsma, Bastiaan; Gemenis, Kostas","Validating Wordscores: The Promises and Pitfalls of Computational Text Scaling","Communication Methods and Measures","","1931-2458, 1931-2466","10.1080/19312458.2019.1594741","https://www.tandfonline.com/doi/full/10.1080/19312458.2019.1594741","","2019-07-03","2022-07-04 14:50:04","2022-07-04 14:50:04","2022-07-04 14:48:57","212-227","","3","13","","Communication Methods and Measures","Validating Wordscores","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\birkenls\Zotero\storage\CDKTLKSP\Bruinsma and Gemenis - 2019 - Validating Wordscores The Promises and Pitfalls o.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4HAHTQXJ","journalArticle","2020","Rheault, Ludovic; Cochrane, Christopher","Word Embeddings for the Analysis of Ideological Placement in Parliamentary Corpora","Political Analysis","","1047-1987, 1476-4989","10.1017/pan.2019.26","https://www.cambridge.org/core/product/identifier/S1047198719000263/type/journal_article","Word embeddings, the coefficients from neural network models predicting the use of words in context, have now become inescapable in applications involving natural language processing. Despite a few studies in political science, the potential of this methodology for the analysis of political texts has yet to be fully uncovered. This paper introduces models of word embeddings augmented with political metadata and trained on large-scale parliamentary corpora from Britain, Canada, and the United States. We fit these models with indicator variables of the party affiliation of members of parliament, which we refer to as party embeddings. We illustrate how these embeddings can be used to produce scaling estimates of ideological placement and other quantities of interest for political research. To validate the methodology, we assess our results against indicators from the Comparative Manifestos Project, surveys of experts, and measures based on roll-call votes. Our findings suggest that party embeddings are successful at capturing latent concepts such as ideology, and the approach provides researchers with an integrated framework for studying political language.","2020-01","2022-07-04 14:50:04","2022-07-04 14:50:04","2022-07-04 14:48:57","112-133","","1","28","","Polit. Anal.","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YPVTYG7U","journalArticle","2021","Pradel, Franziska","Biased Representation of Politicians in Google and Wikipedia Search? The Joint Effect of Party Identity, Gender Identity and Elections","Political Communication","","1058-4609, 1091-7675","10.1080/10584609.2020.1793846","https://www.tandfonline.com/doi/full/10.1080/10584609.2020.1793846","","2021-07-04","2022-07-04 14:50:05","2022-07-04 14:50:05","2022-07-04 14:48:57","447-478","","4","38","","Political Communication","Biased Representation of Politicians in Google and Wikipedia Search?","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3HFAQFEB","journalArticle","2019","Fogel-Dror, Yair; Shenhav, Shaul R.; Sheafer, Tamir; Van Atteveldt, Wouter","Role-based Association of Verbs, Actions, and Sentiments with Entities in Political Discourse","Communication Methods and Measures","","1931-2458, 1931-2466","10.1080/19312458.2018.1536973","https://www.tandfonline.com/doi/full/10.1080/19312458.2018.1536973","","2019-04-03","2022-07-04 14:50:06","2022-07-04 14:50:06","2022-07-04 14:48:57","69-82","","2","13","","Communication Methods and Measures","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
